university,career,inscription_date,gender,age,location,email,postal_code,first_name,last_name
universidad nacional de jujuy,bioquímica,2020-10-01,femaleale,65,san bernardo del tuyu,troy74@gmail.com,7111,stephanie,johnson
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-10-08,male,18,alto del salvador,anthony69@hotmail.com,5570,brandon,dunn
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-10-18,femaleale,64,godoy,lambangela@hotmail.com,2921,charlotte,pineda
universidad nacional de jujuy,licenciatura en musicoterapia,2021-01-31,femaleale,103,alberto flores,webbjesse@yahoo.com,5582,kayla,thompson
universidad nacional de jujuy,licenciatura en ciencias geológicas,2021-01-22,femaleale,79,chichagasta,lrogers@hotmail.com,5266,april,williams
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-12-31,male,71,ambato,brivera@yahoo.com,4711,wesley,hall
universidad nacional de jujuy,bioquímica,2020-10-11,male,110,eduardo costa,terri32@gmail.com,6064,matthew,hall
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-12-08,femaleale,116,agua grande,michael88@yahoo.com,5340,kimberly,olson
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-09-07,male,89,acheral,carrie89@yahoo.com,5260,shannon,reyes
universidad nacional de jujuy,licenciatura en administración,2021-01-02,male,83,arenaza,qkim@hotmail.com,6075,richard,cruz
universidad nacional de jujuy,licenciatura en terapia ocupacional,2021-01-31,femaleale,103,palantelen,bhebert@yahoo.com,6434,martha,kemp
universidad nacional de jujuy,actuario,2020-10-29,femaleale,16,challaco,bmartin@hotmail.com,8318,amy,oconnor
universidad nacional de jujuy,ingeniería electrónica,2020-12-30,femaleale,56,campo andino,fwhite@gmail.com,3021,catherine,blair
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-12-29,male,111,empalme san carlos,sabrinaalexander@gmail.com,3007,tyler,hale
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-12-17,femaleale,18,bacacay,connorford@hotmail.com,3346,an,a
universidad nacional de jujuy,licenciatura en ciencias de la educación,2021-01-07,male,74,alongo,daniel96@yahoo.com,4161,derek,smith
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-10-07,femaleale,24,balde de leyes,gracelozano@gmail.com,5446,meagan,fitzpatrick
universidad nacional de jujuy,arquitectura,2021-01-09,femaleale,54,agua y energia,yfrederick@yahoo.com,5405,nichole,roberts
universidad nacional de jujuy,arquitectura,2020-12-30,male,7,arbol verde,hsmith@hotmail.com,5715,james,larsen
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-09-25,male,110,aguara,bartlettdaniel@hotmail.com,8105,chad,thomas
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2021-01-17,male,52,san andres,qpaul@yahoo.com,1651,jay,mejia
universidad nacional de jujuy,ingeniería en informática,2020-10-06,femaleale,35,colonia nac de alienados,salazarlinda@hotmail.com,6708,kimberly,cox
universidad nacional de jujuy,agronomía,2020-12-22,femaleale,99,alamos,lindsey94@gmail.com,6437,lisa,parker
universidad nacional de jujuy,ingeniería mecánica,2020-10-31,femaleale,61,campamento sol,kadams@yahoo.com,8319,erin,johnson
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-10-30,male,64,barrio belgrano ortiz,jeffersonmelissa@hotmail.com,2440,david,jimenez
universidad nacional de jujuy,ciencias veterinarias,2020-09-15,male,3,san bernardo del tuyu,lance21@yahoo.com,7111,ryan,morris
universidad nacional de jujuy,diseño de imagen y sonido,2021-01-21,femaleale,58,campo moises seccion 1a,amyanderson@yahoo.com,6383,hannah,cole
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-11-12,male,8,achaval rodriguez,michael64@gmail.com,2344,jeffery,boyd
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-11-16,femaleale,13,cullin manzano,jameslong@hotmail.com,8401,nicole,cardenas
universidad nacional de jujuy,bioquímica,2020-10-08,femaleale,14,el remanso,qingram@gmail.com,3476,felicia,cox
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-09-18,femaleale,104,alsina,millerdavid@yahoo.com,2938,amy,summers
universidad nacional de jujuy,licenciatura en sociología,2020-11-02,male,8,campo largo,joshua98@gmail.com,3716,joe,cameron
universidad nacional de jujuy,licenciatura en ciencias de la educación,2021-01-03,femaleale,66,san justo,fbrewer@gmail.com,1754,amy,richardson
universidad nacional de jujuy,licenciatura en psicología,2020-11-14,femaleale,32,campo de talamayo,kanemichael@gmail.com,4158,vanessa,peters
universidad nacional de jujuy,licenciatura en administración,2021-01-02,femaleale,13,la plata,charles19@yahoo.com,1900,sabrina,manning
universidad nacional de jujuy,agronomía,2020-09-29,femaleale,108,puerto ojo de agua,youngheather@yahoo.com,8409,jessica,hernandez
universidad nacional de jujuy,agronomía,2020-12-06,male,62,villa adelina,wwilliams@hotmail.com,1607,ricky,frye
universidad nacional de jujuy,diseño de imagen y sonido,2021-01-13,femaleale,97,22 de mayo,chenjesse@hotmail.com,2124,stephanie,guzman
universidad nacional de jujuy,ingeniería mecánica,2021-01-28,male,76,favelli,sandybrown@gmail.com,5636,christopher,sanchez
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-12-08,male,73,punta de los llanos,jared21@yahoo.com,5384,robert,mejia
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-11-16,male,31,valentin alsina,singhadam@gmail.com,1822,timothy,allen
universidad nacional de jujuy,licenciatura en musicoterapia,2020-12-02,male,63,valle hondo,rachael33@hotmail.com,9221,charles,martinez
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-10-01,male,74,alto del molle,ferrellelizabeth@hotmail.com,5755,dennis,robinson
universidad nacional de jujuy,licenciatura en ciencias de la educación,2021-01-29,femaleale,17,barrio la luisa,mellison@yahoo.com,7400,suzanne,huffman
universidad nacional de jujuy,actuario,2020-09-27,male,15,30 de agosto,kelly59@hotmail.com,6405,mark,ramos
universidad nacional de jujuy,actuario,2020-09-02,male,8,almirante brown,kathryncohen@hotmail.com,3701,donald,padilla
universidad nacional de jujuy,licenciatura en sociología,2021-01-02,femaleale,45,villa dominico,anthony48@hotmail.com,1874,sarah,brown
universidad nacional de jujuy,ingeniería electrónica,2021-01-08,male,76,caaguazu,oscar14@gmail.com,3472,joseph,parker
universidad nacional de jujuy,licenciatura en ciencias biológicas,2021-01-11,male,38,bernasconi,milessandra@yahoo.com,8204,travis,mendez
universidad nacional de jujuy,licenciatura en ciencias de la computación,2021-01-26,femaleale,97,juan vela,christophergibson@hotmail.com,6663,angela,williams
universidad nacional de jujuy,licenciatura en ciencia política,2020-10-05,male,1,barrio parque leloir,robertsullivan@hotmail.com,1713,alejan,kennedy
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-11-14,femaleale,66,perez,johnwilson@yahoo.com,2121,tricia,hancock
universidad nacional de jujuy,medicina,2020-10-02,male,39,los laureles,kristen50@gmail.com,3199,steven,gordon
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-11-28,femaleale,29,cañadon caliente,peggy48@hotmail.com,9213,natalie,cooper
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-12-21,femaleale,2,cañadon caliente,vbaird@hotmail.com,9213,mary,martinez
universidad nacional de jujuy,ingeniería en informática,2020-09-14,male,108,estacion uspallata,uhanson@yahoo.com,5551,henry,thompson
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-10-31,male,60,colonia las yescas,campbellrobert@hotmail.com,6513,jonathan,murphy
universidad nacional de jujuy,contador público,2021-01-18,femaleale,73,anguil,davidruiz@gmail.com,6326,debra,wright
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-10-03,male,17,el altillo,jeffrey13@hotmail.com,5355,christopher,garrett
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-12-16,femaleale,113,banda de lucero,stephen63@gmail.com,5333,tammy,rivera
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-09-08,femaleale,13,bella union paraje,christian46@hotmail.com,3206,summer,holloway
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-09-19,male,99,alejandro petion,ckim@gmail.com,1808,jason,barrera
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-12-23,male,39,anta,nroach@hotmail.com,4434,daniel,jenkins
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-10-24,femaleale,83,bme bavio gral mansilla,antonio49@hotmail.com,1911,lisa,martinez
universidad nacional de jujuy,ciencias veterinarias,2020-12-05,male,98,cabred,carrolllinda@yahoo.com,3232,an,w
universidad nacional de jujuy,arquitectura,2020-10-10,femaleale,58,capitan bermudez,danielacevedo@hotmail.com,2154,holly,palmer
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-12-20,male,81,abra verde,patrickdiaz@gmail.com,5470,douglas,townsend
universidad nacional de jujuy,licenciatura en musicoterapia,2020-09-30,femaleale,14,alberti,jason33@hotmail.com,6634,jennifer,gonzalez
universidad nacional de jujuy,licenciatura en sociología,2020-11-09,male,116,caminera lujan,nicholasjackson@yahoo.com,6700,travis,ryan
universidad nacional de jujuy,técnico para bioterios,2020-10-31,male,96,el perdido est jose guisasola,wesleywilliams@hotmail.com,8156,richard,ball
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-11-07,male,84,cavour,pvelasquez@gmail.com,3081,jake,perry
universidad nacional de jujuy,ciencias veterinarias,2020-10-20,male,114,colonia delfino,ghughes@hotmail.com,5573,william,rhodes
universidad nacional de jujuy,medicina,2020-10-25,male,73,alamos,cbryan@hotmail.com,6437,michael,williams
universidad nacional de jujuy,licenciatura en ciencia política,2020-11-17,male,64,centro comunitario cnia nue,langlauren@hotmail.com,3118,thomas,juarez
universidad nacional de jujuy,ingeniería electrónica,2020-09-23,femaleale,52,agua verde,alexanderbenjamin@hotmail.com,4715,monica,ramirez
universidad nacional de jujuy,licenciatura en administración,2020-10-14,male,105,buena esperanza,rachelcollier@yahoo.com,8360,stanley,buchanan
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-10-27,male,72,cameron,brownmiguel@gmail.com,9017,steven,mcbride
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-10-05,male,65,base aerea teniente matienzo,garciacody@hotmail.com,9411,daniel,stewart
universidad nacional de jujuy,agronomía,2021-01-20,femaleale,43,el brete,swinters@hotmail.com,4126,tiffany,johnson
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-12-28,male,45,el cenizo,alexa52@hotmail.com,5645,anthony,hen
universidad nacional de jujuy,licenciatura en musicoterapia,2020-10-06,male,29,copacabana,carterautumn@hotmail.com,2919,michael,meyers
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2021-01-11,male,116,anzoategui,oortiz@hotmail.com,8138,samuel,green
universidad nacional de jujuy,licenciatura en artes,2020-11-18,femaleale,83,chapanay,ashley29@gmail.com,5589,kimberly,shaw
universidad nacional de jujuy,bioquímica,2020-12-05,male,27,rincon de milberg,johnsonamanda@gmail.com,1648,cody,ware
universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-10-06,femaleale,40,los laureles,evanparsons@gmail.com,3199,sheila,walker
universidad nacional de jujuy,farmacia,2021-01-01,femaleale,10,doctor domingo harosteguy,sarawilliams@gmail.com,7212,jessica,harrington
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-11-03,male,114,aldea san gregorio,katherine88@gmail.com,3287,michael,harrison
universidad nacional de jujuy,ingeniería electrónica,2021-01-04,male,93,isidro casanova,taylormary@yahoo.com,1765,adam,keller
universidad nacional de jujuy,ingeniería mecánica,2020-11-01,femaleale,11,ciudad jardin del palomar,youngsamuel@yahoo.com,1684,tonya,williams
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2021-01-19,femaleale,69,hale,gonzalezbrandon@yahoo.com,6511,stephanie,jones
universidad nacional de jujuy,contador público,2020-11-11,male,72,campo sabate,swoods@yahoo.com,7245,timothy,pratt
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-09-09,femaleale,73,boliche lata,mclaughlinmark@hotmail.com,3449,amanda,cummings
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-09-23,male,113,alzaga,ericgarcia@gmail.com,7021,john,kelly
universidad nacional de jujuy,diseño de imagen y sonido,2020-10-07,male,13,28 de noviembre,lclark@hotmail.com,9407,ian,norris
universidad nacional de jujuy,ingeniería mecánica,2020-11-21,male,95,arroyo de la ventana,zmeyer@hotmail.com,8521,jeremy,brooks
universidad nacional de jujuy,licenciatura en administración,2020-12-10,male,63,azara,christine33@gmail.com,3351,gregory,ro
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-09-17,male,91,general conesa,jramsey@hotmail.com,2907,charles,george
universidad nacional de jujuy,licenciatura en musicoterapia,2020-10-11,femaleale,84,almacen piatti,bstone@gmail.com,2711,wendy,gonzalez
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-09-04,male,77,ranelagh,benjamin52@yahoo.com,1886,anthony,deleon
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-11-07,male,48,la colina,santosisaac@yahoo.com,7408,angel,ponce
universidad nacional de jujuy,ingeniería mecánica,2021-01-07,femaleale,66,la esperanza rosas las flores,michaelhill@gmail.com,7205,julie,crawford
universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-11-01,male,113,estacion saguier,gabrielarodriguez@hotmail.com,2315,matthew,shelton
universidad nacional de jujuy,agronomía,2020-09-19,femaleale,30,caseros,ukelly@hotmail.com,3262,kelsey,sandoval
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2021-01-05,male,70,planicie banderita,audrey12@yahoo.com,8301,jacob,reilly
universidad nacional de jujuy,medicina,2020-11-13,male,24,alvarez de toledo,johnstonscott@yahoo.com,7267,steven,miller
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-11-14,femaleale,41,aaron castellanos,charleshatfield@hotmail.com,6106,dawn,spencer
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-10-09,femaleale,61,merlo,meyercharles@gmail.com,1722,amber,guzman
universidad nacional de jujuy,bioquímica,2021-01-30,male,32,barra bonita,heather86@yahoo.com,3357,herbert,clark
universidad nacional de jujuy,diseño industrial,2020-10-22,male,5,huanqueros,daltonjoseph@gmail.com,3076,daniel,prince
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-09-30,femaleale,5,amadores,mary62@hotmail.com,4716,ashley,long
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-12-13,femaleale,54,cari larquea,nguyentiffany@yahoo.com,7119,betty,clements
universidad nacional de jujuy,licenciatura en administración,2021-01-09,male,13,aldea maria luisa,leeashley@hotmail.com,3114,matthew,martin
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-09-28,femaleale,11,arboleda,robertlopez@yahoo.com,6557,jennifer,wilson
universidad nacional de jujuy,licenciatura en administración,2020-11-24,male,51,cipolletti,jessekemp@yahoo.com,8324,richard,hayden
universidad nacional de jujuy,bioquímica,2021-01-17,male,26,cabo san fermin,joseph12@yahoo.com,2703,aaron,sandoval
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-10-19,femaleale,111,firmat,sara33@hotmail.com,2630,rebecca,cooper
universidad nacional de jujuy,medicina,2020-10-15,femaleale,30,12 de agosto,elizabeth40@hotmail.com,2701,amanda,lamb
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-09-04,femaleale,113,agua seballe,smithcassidy@hotmail.com,5721,jamie,jackson
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-12-05,femaleale,18,arroyo seco,hannamolly@hotmail.com,3641,teresa,evans
